/*<sep>       * Create a default property provider for any properties with more than<sep>       * one possible value and no existing provider.<sep>       */,0,1,18,1.0,1
// Speed up scrolling. It was way too slow.,0,0,8,8.0,2
// X is infinite,0,0,3,0.16666666666666666,2
// check local address after binding,0,1,5,0.2777777777777778,1
// Persist entity,0,0,2,0.2857142857142857,2
// The window manager will give us a valid window token,0,0,10,3.3333333333333335,2
// number of renewals so far,1,0,5,2.5,2
// Avoid updates when old ownership and state are same as new,1,1,11,0.8461538461538461,0
// NXP-1472 : don't get the first element@& but the first one attached to <lifecycle>,1,1,13,0.30952380952380953,0
/* Try to force the garbage collector to run by filling up memory */,0,1,12,12.0,1
// Repoll the state once the ERI file has been loaded.,0,1,10,1.1111111111111112,1
// Verify active applications count per user and also in queue level.,1,0,11,11.0,2
// Regular app,0,0,2,2.0,2
// the update provider is not providing a download for this,0,0,10,0.10869565217391304,2
// exit if none found,0,1,4,1.0,1
// never har,1,0,2,2.0,2
// Generate Java methods for remaining properties that are not<sep>// overrides.,0,0,10,0.37037037037037035,2
// the new document will be queried later on,0,0,8,8.0,2
// Clear references to objects,0,0,4,4.0,2
// Return the second endpoint if it is good enough.,0,1,9,1.0,1
// delete resume file,0,0,3,0.14285714285714285,2
// Wait for the HC to be in running state. Normally if all servers are started@& this is redundant<sep>// but there may not be any servers or we may be in --admin-only mode,1,1,32,2.909090909090909,0
"//	may return null",0,0,3,3.0,2
// only fulfill requests that were initiated from the main thread.,0,1,10,10.0,1
/*<sep>                 * We keep our own record of the spinner state so we<sep>                 * know for sure that onItemSelected() was called<sep>                 * because of user input@& not because of spinner<sep>                 * state initialization. This assures that the port<sep>                 * will not be replaced with a default value except<sep>                 * on user input.<sep>                 */,1,1,45,1.40625,0
// replace normal vars,0,0,3,3.0,2
// return whether it worked,1,0,4,2.0,0
// try to create list of points (eg FitExp[]),0,0,8,0.8,2
// SIB byte,0,0,2,2.0,2
// preserve interrupt status so caller can recheck,1,0,7,1.75,0
// _aiTreeIndexes already confirmed to != null in isRoot(),0,0,7,1.0,2
// get the right date format for timestamp,0,0,7,0.5,2
// flush the queue if we have too many animations,0,1,9,1.5,1
//needed for subtle errors in underlying mapping in disk backed cases,0,0,11,0.34375,2
// null detach handler -> throw UIDetachEvent,0,0,5,2.5,2
// -1@& the event being triggered does not need to be deleted,0,0,11,2.2,0
// Construct the mapping of event->method for the class,0,0,8,2.6666666666666665,2
// cloud service use the default packer,0,1,6,3.0,1
// cannot happen,0,0,2,1.0,2
// We don't have an item populated for this@&<sep>// ask the adapter for an offset.,0,0,14,4.666666666666667,1
"// Word 2010 produces something like: ""!Syntax Error""",0,0,7,2.3333333333333335,2
// Window crossing week boundary is disallowed,0,0,6,1.5,2
/*<sep>         * obtain the commit record for that commit timestamp.<sep>         */,0,0,8,2.6666666666666665,2
// permutation row,0,0,2,1.0,2
// Check dimensions,0,0,2,2.0,2
// The name of the scale-out index whose index partition is<sep>// being moved.,0,0,12,4.0,2
//entity name not found in prov json,0,0,7,1.75,2
// We should be left with the modified version of metric1 and metric3,1,1,12,6.0,1
// Argument validation,0,0,2,2.0,2
// Fire inbound events from all possible starting points.,0,1,8,8.0,1
//<sep>// Looks through all elements in the class hierarchy. This one is bottom-first (i.e. we start<sep>// with the actual declaring class and its interfaces and then move up (superclass etc.) until we<sep>// hit java.lang.Object. That is important because it will give us the methods of the declaring class<sep>// which might in turn be abstract further up the tree.<sep>//<sep>// We also ignore all SecurityExceptions that might happen due to SecurityManager restrictions (prominently<sep>// hit with Tomcat 5.5).<sep>//<sep>// We can also omit all that complicated getPublic@& getAccessible and upcast logic that the class map had up<sep>// until Velocity 1.4. As we always reflect all elements of the tree (that's what we have a cache for)@& we will<sep>// hit the public elements sooner or later because we reflect all the public elements anyway.<sep>//<sep>// Ah@& the miracles of Java for(;;) ...,1,1,135,5.625,0
// Notify the listener if registered,0,1,5,0.8333333333333334,1
/* index in packed string  */,0,0,4,2.0,2
// Doesn't make sense to retry@& because the result will be the same.,0,0,12,6.0,0
//Note that the commands are executed in the order they are added to the list.,0,0,15,2.142857142857143,2
// not our menu,0,0,3,3.0,2
// for each contraction the node levels are such that no shortcuts are introduced,0,0,13,13.0,2
// Sacrifice Xiahou Dun@& the One-Eyed: Return target black card from your graveyard to your hand. Activate this ability only during your turn@& before attackers are declared.,0,1,26,4.333333333333333,1
"/*	for (int i=0; i<numOutputs+1; i++)<sep>				for (int j=0; j<numOutputs; j++)<sep>					layer2Weights[i][j]= 2 * this.classifierRandom.nextDouble() - 1;*/",0,0,14,14.0,2
// save positions,0,0,2,0.6666666666666666,2
// if we are doing strict checking@& the number of expected attributes<sep>// should equal the number of found attributes,0,1,18,2.25,1
//noinspection StatementWithEmptyBody,0,0,2,0.02564102564102564,2
// Note all attributes that were handled. Used to differ normal attributes<sep>// from anyAttributes.,0,1,13,4.333333333333333,1
// Process all the constants in the spec. Note that this must be done<sep>// here since we use defns. Things added into defns later will make it<sep>// wrong to use it in the method processConstants.,1,1,34,2.4285714285714284,0
// set multiplication matrix,0,0,3,1.5,2
// it doesn't seem like you should have to do this@& but java serialization is wacky@& and doesn't call the default constructor.,1,0,21,7.0,0
// Merge configuration metadata into query hints. This ensures that all<sep>// metadata for a particular FeatureType is available in the actual data store.<sep>// All String keys in the featuretype.xml metadata will be transformed into<sep>// ConfigurationMetadataKey instances,1,0,35,1.3461538461538463,0
//<sep>// Second gradient stop<sep>//,0,1,3,3.0,2
// Draw horizontal and vertical lines to represent individual columns.,0,0,9,1.8,2
// Check the result.,0,0,3,3.0,2
// NOPMD as this is implementing the abstract class,0,0,8,8.0,2
// If we have only one element@& we can safely returns it,0,1,11,1.2222222222222223,1
// Drill down the next level to the tuple's schema.,0,0,9,9.0,2
//decode element list elements,0,0,4,0.07142857142857142,2
// must force static typing@& otherwise won't matter a lot,1,0,9,1.8,0
// no good,0,0,2,2.0,2
// Leave just the first one there:,0,1,6,0.46153846153846156,2
// Cache the position of the buffer end.,0,0,7,2.3333333333333335,2
// make sure we got all the keys/values,1,0,7,0.3888888888888889,0
/*<sep>         * The metadata collection Id is the unique Id for the metadata collection.  It is managed by the super class.<sep>         */,0,1,19,19.0,1
// Get track to trim: We get the first one matching the given tag.,0,1,13,0.7647058823529411,1
// Login as the trace user,0,0,5,5.0,2
// Remove everything outside the ROI@& if required,1,1,7,0.875,1
// Build the PacketIn,0,0,3,3.0,2
"// read till we get the prefix: ""begin MODE FILENAME""",0,0,9,0.28125,2
// Update only identity configurations,0,0,4,4.0,2
// Perform Test,0,0,2,1.0,2
// Constrain the insets to the size of the image,0,0,9,0.47368421052631576,2
// load glyphs,0,0,2,0.14285714285714285,2
// date created,0,0,2,2.0,2
// start with last attribute with textgen@& if any,0,1,8,0.6666666666666666,1
// Everything from now on is a comment,0,1,7,7.0,1
//Verify if we really need to create again,1,1,8,8.0,1
// ...as the first bit is used to see if the credit is negative or not,0,1,15,1.3636363636363635,1
// must be a toolchain,1,0,4,4.0,0
// Sample root character state,0,0,4,0.25,2
// POST the event to the REST API,0,0,7,7.0,2
// update undo stack,0,0,3,0.057692307692307696,2
// Flow the pageSize only when we are not doing client eval,0,1,11,1.1,1
// non-empty list@& add to tail,0,0,5,0.08196721311475409,2
// If any command destination was not available@& add to undelivered topic.,0,1,11,0.55,1
// Typecheck the function bodies@& assertions@& and facts (which can refer<sep>// to function declarations),0,0,13,0.48148148148148145,2
// jj. save assessment first@& then deal with ip,0,1,8,8.0,1
// Replace All,0,0,2,0.023529411764705882,2
// #106761: tabForCoordinate may return -1@& so check is needed,1,0,9,0.1323529411764706,0
// Regex pattern used for filtering zone IDs without exemplar location,0,1,10,3.3333333333333335,1
// quantiles computed using R version 1.8.1 (linux version),0,1,8,2.6666666666666665,1
// note@& all types are included here to make sure none are missed,1,0,12,0.21818181818181817,0
// resolution metric - close to 1 the better<sep>// worst case is the screen size,0,0,13,0.8125,2
// add additional X.509 stores from locations in certificate,0,1,8,0.38095238095238093,1
// vertex behind plane,0,0,3,3.0,2
/* see if one's already around */,0,1,5,0.8333333333333334,1
// Number of bits to cut from the end,0,1,8,0.7272727272727273,1
// NOSONAR - byte code backward compatibility,0,0,5,2.5,2
// do any logic here,0,0,4,2.0,2
// Redirection by default,0,1,3,3.0,1
/* add a waiting time between performing GC and checking for free physical memory in the OS*/,0,0,16,0.9411764705882353,2
// fill to capacity,0,0,3,0.6,2
// Does the lesson have stages,0,0,5,0.09433962264150944,2
// potential next value -> 3,0,0,4,2.0,2
// FileChannel.open(..) could throw NoSuchFileException when there is another thread<sep>// concurrently deleting the parent directory (i.e. the directory of the taskId) of the lock<sep>// file@& in this case we will return immediately indicating locking failed.,1,1,34,17.0,0
// Positions 5-10.,0,0,2,2.0,2
// InternalSARL.g:42881:1: ( ( ruleValidID ) )<sep>// InternalSARL.g:42882:2: ( ruleValidID ),0,0,4,0.13793103448275862,2
// Create a spell book,0,0,4,4.0,2
/*<sep>                     * If we read the keystore password the console will<sep>                     * emit some state reset escape sequences before the<sep>                     * prompt for the password.<sep>                     */,0,1,21,10.5,1
// The labelset has not been seen before@& use thap to construct some instances that fit,0,1,15,1.0,1
// might throw,0,0,2,2.0,2
// Set Color Pointer,0,0,3,3.0,2
// allowSigns is true iff the val ends in 'E'<sep>// found digit it to make sure weird stuff like '.' and '1E-' doesn't pass,1,0,23,5.75,0
//we are negative and guessing negative<sep>//add a true negative,0,0,9,9.0,2
// don't allow paste on top of another paste until its placed,1,0,11,0.6111111111111112,0
// test that filter gets rewritten,0,0,5,1.0,2
// check that score isn't infinite or negative,0,0,7,2.3333333333333335,2
// The target is currently stopped so we resume it,1,0,9,3.0,0
// Create workers for concurrent write and start them,0,0,8,1.6,2
//the true will append the new data,0,0,7,2.3333333333333335,2
// check number of remarks and their value,0,0,7,7.0,2
// Recursively sort halves of dest into src,0,0,7,0.875,2
// Now kill the other bookie and read entries from the readonly bookie,0,1,12,12.0,1
//Validate that the cached counter value has been updated,0,0,9,9.0,2
// 4 cpus used,0,1,3,1.5,2
// A user that doesn't have crud permission,0,0,7,7.0,2
// Test the case in which an object has a value that is neither a string<sep>// nor an array.,0,0,18,1.0588235294117647,2
//add TDDs:,0,0,2,0.06060606060606061,2
// So do endian/sign conversion in software,1,0,6,0.2727272727272727,0
// set the proper number of tasks to the estimated task num,0,0,11,0.6111111111111112,2
// individual chat rooms.,0,0,3,0.21428571428571427,2
// The quantiles immediately before the intermediate wait for idle must have been processed,1,1,13,1.0,1
// immutable management,0,0,2,0.1,2
// when / then,0,1,2,2.0,2
// If the attribute is configured@& but has a blank value@& throw an exception.,1,1,13,0.5909090909090909,0
// this means we are looking at a specific sentence.,0,0,9,0.05521472392638037,2
//decline to do anything if the object is immutable.,0,1,9,2.25,1
// test failure through all configured retry attempts.,0,1,7,1.0,1
// when the button is clicked@& start the offline map task job,0,1,11,0.10377358490566038,1
/* IPC Version */,0,0,2,2.0,2
// get stateful args,0,0,3,0.06666666666666667,2
// if we have a set of target federates@& we need to queue individual messages,0,1,14,14.0,0
// create document,0,0,2,2.0,2
// test both pressKey and releaseKey,0,0,5,5.0,2
// enable Reactor XML tracing if specified,0,1,6,1.5,1
// Even with basic even segment splitting@& it is possible for<sep>// the last segment to be a lot smaller than the rest.<sep>// So drop a single data block from each of the last<sep>// [segmentSize-lastSegmentSize] segments instead.<sep>// Hence all the segments are within 1 block of segmentSize.,1,1,45,4.5,0
// now use the definition to compare redeclarations@& if any<sep>// this has to be done after the classDef has been generated,0,1,20,5.0,1
// Local-only lock,0,0,2,1.0,2
// Prove that invitation cannot be accepted,0,0,6,0.2857142857142857,2
// get a read lock when doing a lookup,0,1,8,0.16,1
//there is always a starting one at 0,0,0,8,8.0,2
// Unrolled functions only exist for symmetric kernels with an odd width,0,1,11,0.7857142857142857,1
// NOTE: the else {} case above may have added several of our<sep>// types that weren't inconsistent@& so this may be an identity<sep>// mapping for some types@& which is nice.,1,0,28,28.0,0
/* return the next entry */,0,0,4,2.0,2
//horizontally centered,0,0,2,2.0,2
//BFT E port 23 wireless,0,0,5,5.0,2
// use StylableParagraph mechanism,0,1,3,0.2727272727272727,1
// We just make the out message is not create when extractResponseBody throws exception,0,1,13,4.333333333333333,1
// Ensure that the size of the package should not exceed the upper limit.,1,0,13,1.4444444444444444,0
// if we can't get a serializer@& that is bad.,0,1,9,1.125,1
// entry 1 should have been expired due to capacity limits,1,0,10,10.0,2
// rotate once,0,1,2,2.0,2
// fromXContent doesn't use named xcontent or deprecation.,0,1,7,0.12280701754385964,1
// remove null high degree coefficients,0,0,5,0.38461538461538464,2
// 11110zzz 10zzyyyy 10yyyyxx 10xxxxxx,0,0,4,0.5714285714285714,2
// Add a single document,0,0,4,0.8,2
// compute the kernel values,0,0,4,1.0,2
// note: there is no coercion for boolean and char. Range matters@& precision doesn't,0,0,13,0.07103825136612021,2
//examine right output representation,0,0,4,4.0,2
// otherwise@& def boxes tell all.,1,0,5,0.1282051282051282,0
// find the layout to run,0,0,5,0.3125,2
// stop all the components,0,0,4,4.0,2
// Update cell,0,0,2,0.25,2
// optimistic risk check mode for exchange bids,0,0,7,0.4375,2
// Header Size = 92 bytes long<sep>//      16 (0x10)     4 bytes   Post LBA 1      CRC32/zlib of header (offset +0 up to HEADER SIZE!!!) in little endian@& with this field zeroed during calculation,0,1,30,7.5,1
"/* For the same reasons outlined above we need to make sure<sep>				 * we set rightResultSet to point to the *modified* right result<sep>				 * set node@& which sits at position ""0"" in rightOptimizer's<sep>				 * list.<sep>				 */",1,0,31,31.0,0
// check any duplicated resources,0,0,4,0.18181818181818182,2
//set second savepoint,0,1,3,0.75,2
// the sink was not found,0,0,5,1.0,2
// Shouldn't happen,1,0,2,0.6666666666666666,2
// Try to find the list item that corresponds to the current stored value.,0,0,13,0.40625,2
// Turns out@& the NAL units are not preceeded with 0x00000001,0,1,10,1.4285714285714286,1
// Check that basic service properties are there.,0,0,7,0.5833333333333334,2
// No more strings matched after a previous string match.<sep>// Try another code point span from after the last string match.,0,1,20,1.5384615384615385,1
// Error detail data with an invalid type,0,1,7,1.75,1
// first substring first and last symbols (backticks)<sep>// then find all chars that are preceding with the backslash and remove the backslash,0,1,21,5.25,1
// Sunday<sep>// Monday<sep>// Tuesday<sep>// Wednesday<sep>// Thursday<sep>// Friday<sep>// Saturday,0,0,7,0.2,2
// Construct new header,0,0,3,1.5,2
// This will update the prefix if stamp > completedPrefix<sep>// It also combines any adjacent Completed ranges,0,1,15,7.5,1
// Generate a new single-element array,0,0,5,1.25,2
// StorageDescriptor has an empty list of fields - SerDe will report them.,0,0,11,1.5714285714285714,2
// Merge new results into existing results<sep>// if the argument is project@& then it's not incremental,0,1,15,3.75,0
// InternalSARL.g:11091:5: ( ( (lv_arguments_10_0= ruleXExpression ) ) (otherlv_11= '@&' ( (lv_arguments_12_0= ruleXExpression ) ) )* )<sep>// InternalSARL.g:11092:6: ( (lv_arguments_10_0= ruleXExpression ) ) (otherlv_11= '@&' ( (lv_arguments_12_0= ruleXExpression ) ) )*,0,0,14,14.0,2
// Check that the non-master node has the same version of the cluster state as the master and<sep>// that the master node matches the master (otherwise there is no requirement for the cluster state to match),1,0,35,0.7,0
// Here@& we inspect and validate the window ORDER BY clause (within OVER clause) to find<sep>// the columns with which to create the ranking function node.,0,1,25,1.4705882352941178,1
// Attach as a listener to new doc,0,0,7,1.1666666666666667,2
// signed separation of the two parallel planes that contains the lines,0,0,11,2.2,2
//Going to be using this alot@& just safe ref,0,1,9,9.0,1
//... and have the service look up one of them,0,0,10,3.3333333333333335,2
// Verify if the request method is one of the authorized methods,1,1,11,1.2222222222222223,1
// set action error message if there was login error,0,1,9,0.5625,1
// another value would be inserted. TemplateMatcher does not support<sep>// matching of different values for the same template parameter,0,0,18,1.2857142857142858,1
/* sprmPIlfo -- 0x460B */,0,0,2,2.0,2
// add the delegation tokens from configuration,0,1,6,0.21428571428571427,1
// Write Ports File,0,0,3,1.5,2
// our last action in the above loop was to switch d and p@& so p now<sep>// actually has the most recent cost counts,1,0,23,11.5,0
// first child's all request-side logging events are propagated immediately to the parent,0,1,12,6.0,1
// Regex RadioButton,0,0,2,0.5,2
/* no value */,0,0,2,2.0,2
// Choose target creature@& then choose another target creature for each time Strength of the Tajuru was kicked. Put X +1/+1 counters on each of them.,0,1,25,8.333333333333334,1
// remaining distance between the last point and the mark,0,0,9,0.16981132075471697,2
// Adds a button to the bottom,0,0,6,0.2857142857142857,2
// array array context name val,0,0,5,5.0,2
// Prior 2019.3@& there used to be  CommandLineApplication class that served as inspiration for the next lines,0,1,16,4.0,1
// set the region to be drawn on,0,0,7,0.6363636363636364,2
// and further requests are still blocked,0,0,6,6.0,2
// default to same as property,0,0,5,5.0,2
/*<sep>             * We have to skip trying AWT entirely some places.<sep>             */,0,0,9,0.20930232558139536,2
//VariableTree with null ExpressionTree as no initialization required,1,1,8,2.0,1
// Once a second finger is used@& we're definitely not<sep>// recognizing a gesture.,0,1,12,12.0,1
// We should not recreate the path to latest@&<sep>// since the new path instance will not have version support,1,0,18,2.25,0
// there is only space and time,0,0,6,1.0,2
// Add an unknown parameter,0,0,4,4.0,2
// negative number,0,0,2,2.0,2
// When the line has an updated tag and content is not<sep>// null@& we need to extract the date time and prepend it<sep>// to the content.,0,1,25,1.6666666666666667,1
// The second is the standard deviation for the month. This is an<sep>// input (used to predict) only@& so true@&false.,1,1,19,4.75,0
// If we fail@& just use the un-encoded URL,0,1,8,8.0,1
// Execute the XPath@& and have it return the result,0,0,9,4.5,2
// Copy the input@& account for time windows.,0,0,7,0.4375,2
// Fail this one. Because there is only one address to try@& enter TRANSIENT_FAILURE.,0,0,13,4.333333333333333,0
// wait for post commit to get processed.,0,0,7,7.0,2
//wsmode file,0,0,2,0.25,2
// check to use addresses in tickets,0,1,6,1.5,2
// it should fail at connecting to locator@& not connecting to manager,0,0,11,2.75,2
// Map.clear() is optional and can throw UnsupportedOperationException@&<sep>// but readerCache is WeakHashMap and it supports clear().,1,0,15,15.0,0
//Make sure any code that updates the name runs - we are not<sep>//listening to the lookup,1,0,15,15.0,0
// undo the affects of this spell,0,0,6,0.3,2
/* Generate sieve */,0,0,2,0.1111111111111111,2
//If the probability distribution has only 1 point@& then the mid p-value is .5,0,1,14,2.0,1
// Not found in index:,0,0,4,4.0,2
// won't work for the published addressbook,0,0,6,0.75,2
// normal fetch,0,0,2,2.0,2
// log section BEGIN,0,0,3,0.5,2
//move this one a few events,0,0,6,3.0,2
// exactly match,0,0,2,0.25,2
// Restore the interrupted status,0,0,4,4.0,2
// maybe it's a file,0,0,4,0.14285714285714285,2
// If we made it here...,0,1,5,1.6666666666666667,1
// voc. pl.,0,0,2,2.0,2
// must be an object@& mandatory,1,0,5,0.3333333333333333,0
// None found --<sep>// Break from the while loop to prevent<sep>// an infinite loop.,1,1,12,12.0,0
// this matches JPG@& but is not long enough@& previously this caused an Exception,1,0,13,4.333333333333333,0
// NOTE: page_sync will create pages with -1 text_db_id; DATE:2017-05-06,0,1,9,9.0,1
// Returning default@& since the method is never called in the test case.,1,0,12,6.0,0
// Valid again@& furs dumped at colony3,0,0,6,6.0,2
// travel time should be the measured aggregated travel time at the midpoint of each interval,1,0,15,3.0,0
// Include logging check-box<sep>//,0,0,3,0.1875,2
// make sure we wipe out previous test results@& just a convenience,1,0,11,11.0,0
// Parse fields:,0,0,2,0.02702702702702703,2
// Special treatment for locally pseudo fetched chunks,0,0,7,0.3684210526315789,2
// Reset to setBack.,0,0,3,3.0,2
// here we want the exception in outbound operations to be passed back through pipeline so that<sep>// the user callback would be invoked with the exception and the channel can be put back into the pool,1,1,35,17.5,0
// > 10 entries were added - firstJournalEntryAddedNow should no longer be a part of the journal,0,0,14,1.75,0
// minimum line width as used by Adobe Reader,0,1,8,1.3333333333333333,1
// Setup up task credentials buffer,0,0,5,0.0847457627118644,2
// We need to copy the location@& it case this object is reset in Application,0,0,14,1.4,0
/*<sep>         * The set of indices that we need to declare for the task.<sep>         */,0,0,12,3.0,0
// user cancel this operation,0,0,4,2.0,2
// Test synchronous RPC:,0,0,3,3.0,2
//Find end of white space after equals sign@& and then evaluate if the url is valid,0,1,16,3.2,1
// There shouldn't be any TV shows to begin with,1,1,9,9.0,0
//ExFor:DocumentBuilder.InsertCheckBox(string@& bool@& bool@& int)<sep>//ExFor:DocumentBuilder.InsertCheckBox(String@& bool@& int)<sep>//ExSummary:Shows how to insert checkboxes to the document,0,1,13,2.6,1
// prefix not found,0,0,3,1.5,2
// There are no gaps in the variable key@& compared to the path,0,0,12,1.5,2
// We know that the cipher has not been initialized if the key<sep>// is still null.,0,1,15,1.6666666666666667,1
// this class may have been loaded before class file transformer was added to jvm,0,1,14,1.4,1
// web flow 1.x,0,0,3,3.0,2
// type is the type of static field,0,0,7,7.0,2
// set ephemeral,0,0,2,0.15384615384615385,2
//adjust the width by decrGap<sep>//Note: decrGap is negative!,0,1,8,8.0,1
// check if usable plain text content,0,1,6,0.16666666666666666,2
// first calculate the size of a union with the simple bound added to the left,0,1,15,2.142857142857143,1
"// Only accept ""+hh""@& ""+hhmm"" and ""+hh:mm"" (and with minus)@& so",1,1,10,0.2127659574468085,0
// Panel Listener Manager,0,0,3,1.5,2
// Make backup of left@&right@&mono channels,0,0,5,0.7142857142857143,2
/* set initial values */,0,0,3,0.23076923076923078,2
// Do some string formation,0,0,4,2.0,2
// setup test data,0,0,3,0.375,2
// This is OK. There are other ways to get<sep>// Kerberos 5 settings,0,0,12,6.0,2
// We set these to null to indicate that this is a non-updated/scheduled TripTimes.<sep>// We cannot point to the scheduled times because they are shifted@& and updated times are not.,0,0,29,1.7058823529411764,0
// let's compare the fields,0,0,4,0.25,2
// if we aren't repeating 1@& and we are either early in the song<sep>// or we want to force go back@& then go to the prevous track,1,1,26,2.6,1
// load all the classnodes into the classloader,0,0,7,7.0,2
//noinspection InfiniteLoopStatement,0,0,2,0.4,2
// create an ARGB image,0,0,4,1.0,2
// send current value to log window,0,0,6,2.0,2
// update transactional vertices,0,0,3,1.0,2
// modified by lishen,0,1,3,0.15789473684210525,2
// Add an identity column to a non-empty table.,0,0,8,0.17777777777777778,2
// vehicle length may not be infinite,0,0,6,0.5,2
// Create the region on the client,0,0,6,0.6666666666666666,2
// request tvs from artificial document,0,1,5,0.45454545454545453,1
// prefer the landmarks before and behind the goal,0,1,8,0.5333333333333333,2
// action details,0,0,2,2.0,2
//establishment of connection,0,0,3,3.0,2
// Create a number of predicates,0,0,5,0.38461538461538464,2
//A message is received,0,0,4,4.0,2
// apply impulse,0,1,2,1.0,2
// Plan query,0,0,2,0.4,2
// nmi when element is found,0,1,5,0.5,1
// train mode,0,0,2,0.06666666666666667,2
// test case sensitive,0,0,3,0.375,2
// Debug message on SQL.,0,0,4,0.5,2
// 3-byte UTF-8 encoding,0,0,3,3.0,2
// Compute the hash table.,0,0,4,0.0975609756097561,2
//Step 1. Make a sorted list of unique cut sites,0,1,10,2.0,1
// the test is that this method does not throw an exception on any class here<sep>// meaning that every (non-abstract) implementation must have a public no-args constructor,1,0,26,26.0,0
// If the user has just created a new payment method@& add it to the map with a null amount@& so that<sep>//  it becomes the sole payment method for the order.,1,1,30,3.0,0
/* nanoseconds -> milliseconds */,0,0,2,0.4,2
// Expand the square so that its corners are the centers of the points<sep>// just outside the bull's eye.,1,0,18,2.0,0
// no truncation at all,0,0,4,4.0,2
// Use Jackson to parse it,0,1,5,1.25,1
// We are blue,0,0,3,0.75,2
// make map,0,0,2,0.3333333333333333,2
//values below can be customized by the builder,0,1,8,8.0,1
// clear all processed messages,0,0,4,4.0,2
// default is true@& if false is configured anywhere that value is used,0,1,12,3.0,1
// None found --<sep>// Break from the while loop to prevent<sep>// an infinite loop.,1,1,12,12.0,1
// create the modified A,0,0,4,0.4,2
// Reserved 10 bytes<sep>// 44,0,0,4,2.0,2
// Unwrap or decrypt the CEK,0,0,5,0.38461538461538464,2
// Collect state information for later reference,0,0,6,6.0,2
// Check fundings,0,0,2,2.0,2
// Unbind from the service. This signals to the service that this activity is no longer<sep>// in the foreground@& and the service can respond by promoting itself to a foreground<sep>// service.,0,1,30,30.0,1
// We were given an instance of an entity.,0,0,8,8.0,2
// wasn't set manually,0,0,3,0.5,2
// namespace counter,0,0,2,2.0,2
// If the service died and there is discovery started@& restart it.,0,1,11,0.3548387096774194,1
// Set to false if you do not want to use this eliminator at all,1,1,14,14.0,0
// Proceed if all bands have same bit depth.,0,1,8,0.08247422680412371,1
//this creates daemon threads.,0,0,4,0.19047619047619047,2
// get watched episodes from trakt,0,1,5,0.3125,1
// No need to clear the array; we will be overwriting it when we repopulate it anyway.,0,1,16,16.0,1
// test normal,0,0,2,0.25,2
"// for tests using ""language"" parameter",0,1,5,5.0,1
// Trials are valid.,0,0,3,1.5,2
// Offer the first contact with the matching address (already null checked),0,1,11,3.6666666666666665,1
// Check system environment;,0,0,3,3.0,2
// We must use a LambdaModel here to delay the fetching of the beans until rendering such<sep>// that setting the group comparator actually has an effect. If we use a static model here@&<sep>// the default group comparator (above) will always be used.,1,1,41,41.0,0
// Position of first index of file must be 00:00:00.,1,1,9,0.5625,0
// Create stats interceptor,0,0,3,0.05357142857142857,2
// if auto-create we will return whatever type was used before,0,1,10,0.38461538461538464,1
//draw grid lines,0,0,3,0.039473684210526314,2
/* advance to the next Symbol@& if there is none@& we are done */,0,1,12,1.3333333333333333,1
// calculate the distance of all possible enemies,0,0,7,0.20588235294117646,2
// 2 google gadgets,0,0,3,3.0,2
"//		return contextinformation;",0,0,2,0.4,2
// Get or create class relationship,0,0,5,0.45454545454545453,2
// For each row ...,0,0,4,0.12121212121212122,2
// Unchanged metadata,0,0,2,2.0,2
// static init our modes,0,0,4,4.0,2
// Ignore@& no negotiated application layer protocol.,0,0,6,0.5454545454545454,2
// We have to resolve the variable ...,0,0,7,0.25,2
// see setStringPainted,0,0,2,2.0,2
// Allow exact name matching,0,0,4,0.05,2
//get default divider size from SplitPane's UI,0,1,7,0.16279069767441862,1
// Rotation@& need to update parent/sibling,0,0,5,5.0,2
// Notify PullToRefreshAttacher that the refresh has finished,0,0,7,7.0,2
// user icons,0,0,2,2.0,2
// Button colors to be synced across activities,0,1,7,1.0,1
// and update the robot info in the alias map,0,0,9,9.0,2
//  for explanation,0,0,2,2.0,2
// if we didn't load GUI yet@& assume there is no tool creation<sep>// dialog,0,1,13,0.9285714285714286,1
// if the character is a line terminator@& begin a new line<sep>// unless its  changelines  after  changelinesr ,1,1,16,0.64,1
// go back on the stack to find what the receiver of the method is,0,0,14,4.666666666666667,2
// absolute Value,0,0,2,1.0,2
// always handle copy of versioned folders.<sep>// we have to take care of metadata even if svn copy can't<sep>// be called - e.g when copy into an unversioned folder filesystem would also<sep>// try to copy the .svn folder and fail,0,1,38,19.0,1
// should never get here,1,0,4,4.0,2
// Get instance right away to see that changes are live,0,0,10,5.0,2
//deactivate all the resources to be upgraded. We might have a problem<sep>//because they have not been upgraded because the merge failed.,0,0,21,1.4,0
// Then@& ask again for the same permissions.<sep>//First login,0,1,8,1.0,1
// Use hard coded default as last resort,0,1,7,7.0,1
// Check if we recevied an operation which a real http management interface might interrupt,0,1,14,0.7777777777777778,1
// Return the list.,0,0,3,1.5,2
// If a world already exists@& we need to check that our requested agent name matches the name<sep>// of the player. If not@& the safest thing to do is start a new server.<sep>// Get our name from the Mission:,0,1,38,3.8,1
// holds the lock until now to guarantee sequential execution,1,0,9,4.5,0
// Get the header,0,0,3,1.5,2
// Method takes no arguments@& or takes no reference arguments,0,0,9,9.0,2
